Row ID,Order ID,Ship Mode,Customer ID,City,State,Postal Code,Region,Product ID,Sales,Quantity,Discount,Profit,OrderDate,ShipDate
180,CA-2012-137225,Standard Class,JK-15640,New York City,New York,10009,East,OFF-AR-10001940,3.28,1,0.0,1.4104,2021-11-15,2021-11-19
181,CA-2011-166191,Second Class,DK-13150,Decatur,Illinois,62521,Central,OFF-ST-10003455,24.816,2,0.2,1.8612,2020-11-05,2020-11-09
182,CA-2011-166191,Second Class,DK-13150,Decatur,Illinois,62521,Central,TEC-AC-10004659,408.744,7,0.2,76.6395,2020-11-05,2020-11-09
183,CA-2011-158274,Second Class,RM-19675,Monroe,Louisiana,71203,South,TEC-PH-10003273,503.96,4,0.0,131.0296,2020-10-19,2020-10-24
184,CA-2011-158274,Second Class,RM-19675,Monroe,Louisiana,71203,South,TEC-PH-10004896,149.95,5,0.0,41.986,2020-10-19,2020-10-24
185,CA-2011-158274,Second Class,RM-19675,Monroe,Louisiana,71203,South,TEC-AC-10002345,29.0,2,0.0,7.25,2020-10-19,2020-10-24
186,CA-2013-105018,Standard Class,SK-19990,Fairfield,Connecticut,6824,East,OFF-BI-10001890,7.16,2,0.0,3.4368,2022-10-29,2022-11-03
187,CA-2011-123260,Standard Class,FM-14290,Los Angeles,California,90032,West,TEC-AC-10002323,176.8,8,0.0,22.984,2020-07-26,2020-07-30
188,CA-2013-157000,Standard Class,AM-10360,Grand Prairie,Texas,75051,Central,OFF-ST-10001328,37.224,3,0.2,3.7224,2022-06-17,2022-06-23
189,CA-2013-157000,Standard Class,AM-10360,Grand Prairie,Texas,75051,Central,OFF-PA-10001950,20.016,3,0.2,6.255,2022-06-17,2022-06-23
190,CA-2012-102281,First Class,MP-17470,New York City,New York,10035,East,FUR-BO-10002613,899.136,4,0.2,112.392,2021-09-12,2021-09-14
191,CA-2012-102281,First Class,MP-17470,New York City,New York,10035,East,TEC-PH-10001552,71.76,6,0.0,20.0928,2021-09-12,2021-09-14
192,CA-2012-102281,First Class,MP-17470,New York City,New York,10035,East,OFF-PA-10000061,51.84,8,0.0,24.8832,2021-09-12,2021-09-14
193,CA-2012-102281,First Class,MP-17470,New York City,New York,10035,East,FUR-BO-10002545,626.352,3,0.2,46.9764,2021-09-12,2021-09-14
194,CA-2012-102281,First Class,MP-17470,New York City,New York,10035,East,OFF-AR-10003514,19.9,5,0.0,6.567,2021-09-12,2021-09-14
195,CA-2012-131457,Standard Class,MZ-17515,Redlands,California,92374,West,OFF-EN-10001509,14.28,7,0.0,6.7116,2021-09-30,2021-10-06
196,CA-2011-140004,Standard Class,CB-12025,Hamilton,Ohio,45011,East,OFF-AR-10004685,7.408,2,0.2,1.2038,2020-02-21,2020-02-25
197,CA-2011-140004,Standard Class,CB-12025,Hamilton,Ohio,45011,East,OFF-AR-10004027,6.048,3,0.2,1.5876,2020-02-21,2020-02-25
198,CA-2014-107720,Standard Class,VM-21685,Westfield,New Jersey,7090,East,OFF-ST-10001414,46.26,3,0.0,12.0276,2023-10-07,2023-10-14
199,US-2014-124303,Standard Class,FH-14365,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343,2.946,2,0.7,-2.2586,2023-06-07,2023-06-14
200,US-2014-124303,Standard Class,FH-14365,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,16.056,3,0.2,5.8203,2023-06-07,2023-06-14
201,CA-2014-105074,Standard Class,MB-17305,Akron,Ohio,44312,East,OFF-PA-10002666,21.744,3,0.2,6.795,2023-05-25,2023-05-30
202,CA-2011-133690,First Class,BS-11755,Denver,Colorado,80219,West,FUR-TA-10004289,218.75,2,0.5,-161.875,2020-07-03,2020-07-05
203,CA-2011-133690,First Class,BS-11755,Denver,Colorado,80219,West,OFF-AP-10003622,2.6,1,0.2,0.2925,2020-07-03,2020-07-05
204,US-2014-116701,Second Class,LC-17140,Dallas,Texas,75220,Central,OFF-AP-10003217,66.284,2,0.8,-178.9668,2023-11-18,2023-11-22
205,CA-2014-126382,Standard Class,HK-14890,Franklin,Tennessee,37064,South,FUR-FU-10002960,35.168,7,0.2,9.6712,2023-05-04,2023-05-08
206,CA-2014-108329,Standard Class,LE-16810,Whittier,California,90604,West,TEC-PH-10001918,444.768,4,0.2,44.4768,2023-11-10,2023-11-15
207,CA-2014-135860,Standard Class,JH-15985,Saginaw,Michigan,48601,Central,OFF-ST-10000642,83.92,4,0.0,5.8744,2023-11-02,2023-11-08
208,CA-2014-135860,Standard Class,JH-15985,Saginaw,Michigan,48601,Central,TEC-PH-10001700,131.98,2,0.0,35.6346,2023-11-02,2023-11-08
209,CA-2014-135860,Standard Class,JH-15985,Saginaw,Michigan,48601,Central,OFF-BI-10003274,15.92,4,0.0,7.4824,2023-11-02,2023-11-08
210,CA-2014-135860,Standard Class,JH-15985,Saginaw,Michigan,48601,Central,OFF-FA-10000134,52.29,9,0.0,16.2099,2023-11-02,2023-11-08
211,CA-2014-135860,Standard Class,JH-15985,Saginaw,Michigan,48601,Central,OFF-ST-10001522,91.99,1,0.0,3.6796,2023-11-02,2023-11-08
212,CA-2012-101007,Second Class,MS-17980,Dallas,Texas,75220,Central,TEC-AC-10001266,20.8,2,0.2,6.5,2021-01-09,2021-01-13
213,CA-2012-146262,Standard Class,VW-21775,Medina,Ohio,44256,East,OFF-LA-10004544,23.68,2,0.2,8.88,2020-12-02,2020-12-09
214,CA-2012-146262,Standard Class,VW-21775,Medina,Ohio,44256,East,FUR-BO-10004695,452.45,5,0.5,-244.323,2020-12-02,2020-12-09
215,CA-2012-146262,Standard Class,VW-21775,Medina,Ohio,44256,East,TEC-PH-10002844,62.982,3,0.4,-14.6958,2020-12-02,2020-12-09
216,CA-2012-146262,Standard Class,VW-21775,Medina,Ohio,44256,East,TEC-MA-10000864,1188.0,9,0.7,-950.4,2020-12-02,2020-12-09
217,CA-2012-146262,Standard Class,VW-21775,Medina,Ohio,44256,East,TEC-AC-10000109,89.584,2,0.2,4.4792,2020-12-02,2020-12-09
218,CA-2013-130162,Standard Class,JH-15910,Los Angeles,California,90032,West,OFF-ST-10001328,93.06,6,0.0,26.0568,2022-09-29,2022-10-02
219,CA-2013-130162,Standard Class,JH-15910,Los Angeles,California,90032,West,TEC-PH-10002563,302.376,3,0.2,22.6782,2022-09-29,2022-10-02
220,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,OFF-FA-10000585,5.584,2,0.2,1.8148,2021-11-24,2021-11-27
221,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,OFF-PA-10004000,22.704,6,0.2,8.2302,2021-11-24,2021-11-27
222,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,OFF-BI-10002852,19.776,4,0.7,-13.8432,2021-11-24,2021-11-27
223,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,FUR-FU-10000087,72.704,4,0.2,19.0848,2021-11-24,2021-11-27
224,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,TEC-MA-10001148,479.988,4,0.7,-383.9904,2021-11-24,2021-11-27
225,CA-2012-169397,First Class,JB-15925,Dublin,Ohio,43017,East,OFF-AR-10001958,27.168,2,0.2,2.7168,2021-11-24,2021-11-27
226,CA-2012-163055,Standard Class,DS-13180,Detroit,Michigan,48227,Central,OFF-AR-10001026,2.2,1,0.0,0.968,2021-07-09,2021-07-16
227,CA-2012-163055,Standard Class,DS-13180,Detroit,Michigan,48227,Central,FUR-TA-10003748,622.45,5,0.0,136.939,2021-07-09,2021-07-16
228,CA-2012-163055,Standard Class,DS-13180,Detroit,Michigan,48227,Central,OFF-ST-10002485,21.98,1,0.0,0.2198,2021-07-09,2021-07-16
229,US-2012-145436,Standard Class,VD-21670,Columbia,Tennessee,38401,South,FUR-CH-10004860,161.568,2,0.2,-28.2744,2021-01-28,2021-02-04
230,US-2012-145436,Standard Class,VD-21670,Columbia,Tennessee,38401,South,FUR-CH-10004477,389.696,8,0.2,43.8408,2021-01-28,2021-02-04
231,US-2011-156216,Standard Class,EA-14035,Charlotte,North Carolina,28205,South,OFF-BI-10001679,18.648,7,0.7,-12.432,2020-08-13,2020-08-17
232,US-2014-100930,Standard Class,CS-12400,Tampa,Florida,33614,South,FUR-TA-10001705,233.86,2,0.45,-102.048,2023-03-08,2023-03-13
233,US-2014-100930,Standard Class,CS-12400,Tampa,Florida,33614,South,FUR-TA-10003473,620.6145,3,0.45,-248.2458,2023-03-08,2023-03-13
234,US-2014-100930,Standard Class,CS-12400,Tampa,Florida,33614,South,OFF-BI-10001679,5.328,2,0.7,-3.552,2023-03-08,2023-03-13
235,US-2014-100930,Standard Class,CS-12400,Tampa,Florida,33614,South,FUR-FU-10004017,258.072,3,0.2,0.0,2023-03-08,2023-03-13
236,US-2014-100930,Standard Class,CS-12400,Tampa,Florida,33614,South,TEC-AC-10003832,617.976,3,0.2,-7.7247,2023-03-08,2023-03-13
237,CA-2014-160514,Standard Class,DB-13120,Santa Clara,California,95051,West,OFF-PA-10002479,10.56,2,0.0,4.752,2023-10-13,2023-10-17
238,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,OFF-PA-10003349,25.92,5,0.2,9.396,2022-05-05,2022-05-10
239,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,FUR-FU-10000576,419.68,5,0.6,-356.728,2022-05-05,2022-05-10
240,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,FUR-FU-10004351,11.688,3,0.6,-4.6752,2022-05-05,2022-05-10
241,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,TEC-PH-10000011,31.984,2,0.2,11.1944,2022-05-05,2022-05-10
242,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,FUR-TA-10002607,177.225,5,0.5,-120.513,2022-05-05,2022-05-10
243,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,FUR-FU-10002505,4.044,3,0.6,-2.8308,2022-05-05,2022-05-10
244,CA-2013-157749,Second Class,KL-16645,Chicago,Illinois,60610,Central,OFF-AR-10004685,7.408,2,0.2,1.2038,2022-05-05,2022-05-10
245,CA-2011-131926,Second Class,DW-13480,Lakeville,Minnesota,55044,Central,FUR-CH-10004063,2001.86,7,0.0,580.5394,2020-05-01,2020-05-06
246,CA-2011-131926,Second Class,DW-13480,Lakeville,Minnesota,55044,Central,OFF-ST-10002276,166.72,2,0.0,41.68,2020-05-01,2020-05-06
247,CA-2011-131926,Second Class,DW-13480,Lakeville,Minnesota,55044,Central,OFF-PA-10004082,47.88,6,0.0,23.94,2020-05-01,2020-05-06
248,CA-2011-131926,Second Class,DW-13480,Lakeville,Minnesota,55044,Central,OFF-AP-10002945,1503.25,5,0.0,496.0725,2020-05-01,2020-05-06
249,CA-2011-131926,Second Class,DW-13480,Lakeville,Minnesota,55044,Central,OFF-PA-10000061,25.92,4,0.0,12.4416,2020-05-01,2020-05-06
250,CA-2013-154739,Second Class,LH-17155,San Francisco,California,94109,West,FUR-CH-10002965,321.568,2,0.2,28.1372,2022-11-11,2022-11-16
251,CA-2013-145625,Standard Class,KC-16540,San Diego,California,92037,West,OFF-PA-10004569,7.61,1,0.0,3.5767,2022-08-12,2022-08-18
252,CA-2013-145625,Standard Class,KC-16540,San Diego,California,92037,West,TEC-AC-10003832,3347.37,13,0.0,636.0003,2022-08-12,2022-08-18
253,CA-2013-146941,First Class,DL-13315,New York City,New York,10024,East,OFF-ST-10001228,80.58,6,0.0,22.5624,2022-11-11,2022-11-14
254,CA-2013-146941,First Class,DL-13315,New York City,New York,10024,East,OFF-EN-10003296,361.92,4,0.0,162.864,2022-11-11,2022-11-14
255,US-2012-159982,Standard Class,DR-12880,Chicago,Illinois,60623,Central,FUR-FU-10002505,12.132,9,0.6,-8.4924,2021-10-28,2021-11-04
256,US-2012-159982,Standard Class,DR-12880,Chicago,Illinois,60623,Central,OFF-ST-10004804,82.368,2,0.2,-19.5624,2021-10-28,2021-11-04
257,US-2012-159982,Standard Class,DR-12880,Chicago,Illinois,60623,Central,OFF-ST-10001590,53.92,5,0.2,4.044,2021-10-28,2021-11-04
258,US-2012-159982,Standard Class,DR-12880,Chicago,Illinois,60623,Central,TEC-PH-10001580,647.904,6,0.2,56.6916,2021-10-28,2021-11-04
259,CA-2014-163139,Second Class,CC-12670,New York City,New York,10009,East,TEC-AC-10000290,20.37,3,0.0,6.9258,2023-11-02,2023-11-04
260,CA-2014-163139,Second Class,CC-12670,New York City,New York,10009,East,OFF-ST-10002790,221.55,3,0.0,6.6465,2023-11-02,2023-11-04
261,CA-2014-163139,Second Class,CC-12670,New York City,New York,10009,East,OFF-BI-10003460,17.52,5,0.2,6.132,2023-11-02,2023-11-04
262,US-2014-155299,Standard Class,Dl-13600,Pasadena,Texas,77506,Central,OFF-AP-10002203,1.624,2,0.8,-4.466,2023-05-09,2023-05-13
263,US-2011-106992,Second Class,SB-20290,Houston,Texas,77036,Central,TEC-MA-10000822,3059.982,3,0.4,-509.997,2020-08-19,2020-08-21
264,US-2011-106992,Second Class,SB-20290,Houston,Texas,77036,Central,TEC-MA-10003353,2519.958,7,0.4,-251.9958,2020-08-19,2020-08-21
265,CA-2013-125318,Standard Class,RC-19825,Chicago,Illinois,60610,Central,TEC-PH-10001433,328.224,4,0.2,28.7196,2022-05-07,2022-05-14
266,CA-2012-155040,Standard Class,AH-10210,Brentwood,California,94513,West,TEC-AC-10004469,79.9,2,0.0,35.156,2021-10-10,2021-10-15
267,CA-2014-136826,Standard Class,CB-12535,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,14.016,3,0.2,4.7304,2023-05-17,2023-05-21
268,CA-2013-111010,Standard Class,PG-18895,Morristown,New Jersey,7960,East,OFF-FA-10003472,7.56,6,0.0,0.3024,2021-12-22,2021-12-28
269,US-2014-145366,Standard Class,CA-12310,Cincinnati,Ohio,45231,East,OFF-ST-10004180,37.208,1,0.2,-7.4416,2023-11-10,2023-11-14
270,US-2014-145366,Standard Class,CA-12310,Cincinnati,Ohio,45231,East,OFF-EN-10004386,57.576,3,0.2,21.591,2023-11-10,2023-11-14
271,CA-2014-163979,Second Class,KH-16690,San Francisco,California,94110,West,OFF-ST-10003208,725.84,4,0.0,210.4936,2023-11-29,2023-12-03
272,CA-2012-155334,First Class,HA-14920,San Francisco,California,94109,West,TEC-AC-10003628,209.93,7,0.0,92.3692,2021-06-30,2021-06-30
273,CA-2012-155334,First Class,HA-14920,San Francisco,California,94109,West,FUR-FU-10003274,5.28,3,0.0,2.3232,2021-06-30,2021-06-30
274,CA-2012-155334,First Class,HA-14920,San Francisco,California,94109,West,OFF-BI-10002557,10.92,3,0.2,4.095,2021-06-30,2021-06-30
275,CA-2014-118136,First Class,BB-10990,Inglewood,California,90301,West,OFF-PA-10002615,8.82,2,0.0,4.0572,2023-08-17,2023-08-18
276,CA-2014-118136,First Class,BB-10990,Inglewood,California,90301,West,OFF-AR-10001427,5.98,1,0.0,1.5548,2023-08-17,2023-08-18
277,CA-2014-132976,Standard Class,AG-10495,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,11.648,2,0.2,4.0768,2023-09-14,2023-09-18
278,CA-2014-132976,Standard Class,AG-10495,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,18.176,4,0.2,5.9072,2023-09-14,2023-09-18
279,CA-2014-132976,Standard Class,AG-10495,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,59.712,6,0.2,5.9712,2023-09-14,2023-09-18
280,CA-2014-132976,Standard Class,AG-10495,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,24.84,3,0.2,8.694,2023-09-14,2023-09-18
281,US-2012-161991,Second Class,SC-20725,Houston,Texas,77070,Central,OFF-BI-10004967,2.08,5,0.8,-3.432,2021-08-26,2021-08-28
282,US-2012-161991,Second Class,SC-20725,Houston,Texas,77070,Central,TEC-PH-10001760,1114.4,7,0.2,376.11,2021-08-26,2021-08-28
283,CA-2012-130890,Standard Class,JO-15280,Los Angeles,California,90004,West,FUR-TA-10002903,1038.84,5,0.2,51.942,2021-10-02,2021-10-06
284,CA-2012-130883,Standard Class,TB-21520,Portland,Oregon,97206,West,OFF-PA-10000474,141.76,5,0.2,47.844,2021-08-26,2021-09-02
285,CA-2012-130883,Standard Class,TB-21520,Portland,Oregon,97206,West,TEC-AC-10001956,239.8,5,0.2,47.96,2021-08-26,2021-09-02
286,CA-2012-130883,Standard Class,TB-21520,Portland,Oregon,97206,West,OFF-PA-10004100,31.104,6,0.2,10.8864,2021-08-26,2021-09-02
287,CA-2013-112697,Second Class,AH-10195,Tamarac,Florida,33319,South,OFF-BI-10000778,254.058,7,0.7,-169.372,2022-11-19,2022-11-21
288,CA-2013-112697,Second Class,AH-10195,Tamarac,Florida,33319,South,OFF-AP-10002684,194.528,2,0.2,24.316,2022-11-19,2022-11-21
289,CA-2013-112697,Second Class,AH-10195,Tamarac,Florida,33319,South,OFF-SU-10000646,961.48,5,0.2,-204.3145,2022-11-19,2022-11-21
290,CA-2013-110772,Second Class,NZ-18565,Columbus,Ohio,43229,East,OFF-FA-10002983,19.096,7,0.2,6.6836,2022-10-21,2022-10-25
291,CA-2013-110772,Second Class,NZ-18565,Columbus,Ohio,43229,East,OFF-LA-10004689,18.496,8,0.2,6.2424,2022-10-21,2022-10-25
292,CA-2013-110772,Second Class,NZ-18565,Columbus,Ohio,43229,East,TEC-AC-10002001,255.984,2,0.2,54.3966,2022-10-21,2022-10-25
293,CA-2013-110772,Second Class,NZ-18565,Columbus,Ohio,43229,East,FUR-BO-10004709,86.97,3,0.5,-48.7032,2022-10-21,2022-10-25
294,CA-2011-111451,First Class,KL-16555,Colorado Springs,Colorado,80906,West,FUR-FU-10004091,300.416,8,0.2,78.8592,2020-11-26,2020-11-28
295,CA-2011-111451,First Class,KL-16555,Colorado Springs,Colorado,80906,West,FUR-CH-10001891,230.352,3,0.2,20.1558,2020-11-26,2020-11-28
296,CA-2011-111451,First Class,KL-16555,Colorado Springs,Colorado,80906,West,FUR-FU-10002918,218.352,3,0.2,-24.5646,2020-11-26,2020-11-28
297,CA-2011-111451,First Class,KL-16555,Colorado Springs,Colorado,80906,West,OFF-BI-10004593,78.6,5,0.7,-62.88,2020-11-26,2020-11-28
298,CA-2011-111451,First Class,KL-16555,Colorado Springs,Colorado,80906,West,OFF-FA-10004854,27.552,3,0.2,9.2988,2020-11-26,2020-11-28
299,CA-2013-142545,Standard Class,JD-15895,Belleville,New Jersey,7109,East,OFF-PA-10002105,32.4,5,0.0,15.552,2022-09-29,2022-10-04
300,CA-2013-142545,Standard Class,JD-15895,Belleville,New Jersey,7109,East,OFF-ST-10002756,1082.48,8,0.0,10.8248,2022-09-29,2022-10-04
301,CA-2013-142545,Standard Class,JD-15895,Belleville,New Jersey,7109,East,OFF-PA-10004243,56.91,3,0.0,27.3168,2022-09-29,2022-10-04
302,CA-2013-142545,Standard Class,JD-15895,Belleville,New Jersey,7109,East,FUR-FU-10001861,77.6,4,0.0,38.024,2022-09-29,2022-10-04
303,CA-2013-142545,Standard Class,JD-15895,Belleville,New Jersey,7109,East,OFF-BI-10002706,14.28,1,0.0,6.5688,2022-09-29,2022-10-04
304,US-2014-152380,Standard Class,JH-15910,Chicago,Illinois,60623,Central,FUR-TA-10002533,219.075,3,0.5,-131.445,2023-10-20,2023-10-24
305,CA-2012-144253,Second Class,AS-10225,New York City,New York,10024,East,FUR-FU-10002671,26.8,2,0.0,12.864,2021-04-04,2021-04-09
306,CA-2011-130960,Standard Class,KB-16600,Taylor,Michigan,48180,Central,OFF-AR-10003651,9.84,3,0.0,2.8536,2020-11-30,2020-12-04
307,CA-2011-111003,Standard Class,CR-12625,Lakewood,New Jersey,8701,East,OFF-BI-10001072,45.48,3,0.0,20.9208,2020-05-01,2020-05-06
308,CA-2011-111003,Standard Class,CR-12625,Lakewood,New Jersey,8701,East,OFF-AR-10002135,289.2,6,0.0,83.868,2020-05-01,2020-05-06
309,CA-2014-126774,First Class,SH-20395,Arlington,Virginia,22204,South,OFF-AR-10002804,4.89,1,0.0,2.0049,2023-03-16,2023-03-18
310,CA-2013-142902,Second Class,BP-11185,Arvada,Colorado,80004,West,FUR-FU-10001918,15.136,4,0.2,3.5948,2022-08-13,2022-08-15
311,CA-2013-142902,Second Class,BP-11185,Arvada,Colorado,80004,West,FUR-CH-10004086,466.768,2,0.2,52.5114,2022-08-13,2022-08-15
312,CA-2013-142902,Second Class,BP-11185,Arvada,Colorado,80004,West,FUR-FU-10001756,15.232,1,0.2,1.7136,2022-08-13,2022-08-15
313,CA-2013-142902,Second Class,BP-11185,Arvada,Colorado,80004,West,OFF-LA-10000634,6.264,3,0.2,2.0358,2022-08-13,2022-08-15
314,CA-2011-120887,Standard Class,TS-21205,Hackensack,New Jersey,7601,East,FUR-FU-10001588,87.54,3,0.0,37.6422,2020-08-27,2020-09-03
315,CA-2011-167850,Standard Class,AG-10525,Saint Petersburg,Florida,33710,South,TEC-PH-10002398,178.384,2,0.2,22.298,2020-07-09,2020-07-16
316,CA-2011-167850,Standard Class,AG-10525,Saint Petersburg,Florida,33710,South,OFF-PA-10001937,15.552,3,0.2,5.4432,2020-07-09,2020-07-16
317,CA-2011-164259,First Class,SP-20860,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373,99.136,4,0.2,8.6744,2020-11-28,2020-11-30
318,CA-2011-164973,Standard Class,NM-18445,New York City,New York,10024,East,FUR-CH-10002602,135.882,1,0.1,24.1568,2020-10-04,2020-10-09
319,CA-2011-164973,Standard Class,NM-18445,New York City,New York,10024,East,TEC-MA-10002927,3991.98,2,0.0,1995.99,2020-10-04,2020-10-09
320,CA-2011-164973,Standard Class,NM-18445,New York City,New York,10024,East,TEC-PH-10004093,275.94,6,0.0,80.0226,2020-10-04,2020-10-09
321,CA-2011-164973,Standard Class,NM-18445,New York City,New York,10024,East,TEC-AC-10000892,360.0,4,0.0,129.6,2020-10-04,2020-10-09
322,CA-2011-164973,Standard Class,NM-18445,New York City,New York,10024,East,OFF-ST-10002974,43.57,1,0.0,13.071,2020-10-04,2020-10-09
323,CA-2011-156601,Standard Class,FA-14230,Long Beach,California,90805,West,OFF-FA-10000624,7.16,2,0.0,3.58,2020-08-19,2020-08-24
324,CA-2013-162138,Standard Class,GK-14620,Hesperia,California,92345,West,OFF-BI-10004593,251.52,6,0.2,81.744,2022-03-24,2022-03-28
325,CA-2013-162138,Standard Class,GK-14620,Hesperia,California,92345,West,TEC-AC-10001908,99.99,1,0.0,34.9965,2022-03-24,2022-03-28
326,CA-2014-153339,Second Class,DJ-13510,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,15.992,1,0.2,0.9995,2023-10-04,2023-10-06
327,US-2013-141544,First Class,PO-18850,Philadelphia,Pennsylvania,19143,East,TEC-PH-10003645,290.898,3,0.4,-67.8762,2022-07-31,2022-08-02
328,US-2013-141544,First Class,PO-18850,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000675,54.224,2,0.2,3.389,2022-07-31,2022-08-02
329,US-2013-141544,First Class,PO-18850,Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,786.744,4,0.3,-258.5016,2022-07-31,2022-08-02
330,US-2013-141544,First Class,PO-18850,Philadelphia,Pennsylvania,19143,East,OFF-LA-10001074,100.24,10,0.2,33.831,2022-07-31,2022-08-02
331,US-2013-141544,First Class,PO-18850,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001524,37.764,6,0.7,-27.6936,2022-07-31,2022-08-02
332,US-2013-150147,Second Class,JL-15850,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004614,82.8,2,0.4,-20.7,2022-03-26,2022-03-30
333,US-2013-150147,Second Class,JL-15850,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001153,20.724,2,0.7,-13.816,2022-03-26,2022-03-30
334,US-2013-150147,Second Class,JL-15850,Philadelphia,Pennsylvania,19134,East,OFF-BI-10001982,4.896,3,0.7,-3.4272,2022-03-26,2022-03-30
335,CA-2012-137946,Second Class,DB-13615,Los Angeles,California,90045,West,OFF-BI-10001922,4.752,1,0.2,1.6038,2021-08-01,2021-08-04
336,CA-2012-137946,Second Class,DB-13615,Los Angeles,California,90045,West,TEC-CO-10001449,959.984,2,0.2,335.9944,2021-08-01,2021-08-04
337,CA-2012-137946,Second Class,DB-13615,Los Angeles,California,90045,West,OFF-BI-10004140,14.368,4,0.2,4.49,2021-08-01,2021-08-04
338,CA-2011-129924,Standard Class,AC-10420,San Francisco,California,94122,West,OFF-BI-10003314,7.712,2,0.2,2.7956,2020-06-12,2020-06-17
339,CA-2011-129924,Standard Class,AC-10420,San Francisco,California,94122,West,FUR-TA-10004575,698.352,3,0.2,-17.4588,2020-06-12,2020-06-17
340,CA-2012-128167,Second Class,KL-16645,Layton,Utah,84041,West,OFF-FA-10000490,4.96,4,0.0,2.3312,2021-05-22,2021-05-26
341,CA-2011-122336,Second Class,JD-15895,Philadelphia,Pennsylvania,19140,East,OFF-AR-10000122,17.856,4,0.2,1.116,2020-03-13,2020-03-17
342,CA-2011-122336,Second Class,JD-15895,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003656,509.97,10,0.7,-407.976,2020-03-13,2020-03-17
